id_dep;nome;deputado;partido;UF;tema_1;tema_2;tema_3;tema_4;tema_5;tema_6;tema_7;tema_8;tema_9;tema_10;tema_11;tema_12;tema_13;tema_14;tema_15;tema_16;tema_17;tema_18;tema_19;IMPEACHMENT
64960;MariaHelena;Maria Helena;psb;RR;não;não votou;não votou;sim;não;não;sim;sim;não;não;não;sim;sim;não;não;sim;não;sim;sim;SIM
178956;MarianaCarvalho;Mariana Carvalho;psdb;RO;sim;sim;sim;sim;sim;sim;não votou;não votou;sim;não votou;sim;não votou;sim;não;não;sim;sim;sim;não;SIM
178919;MarinaldoRosendo;Marinaldo Rosendo;psb;PE;não;não votou;sim;sim;sim;sim;não;não;sim;sim;não votou;sim;sim;sim;não;sim;não;sim;sim;SIM
74177;MarinhaRaupp;Marinha Raupp;pmdb;RO;não votou;não votou;sim;sim;não;não;sim;não;não;não;não votou;sim;sim;sim;não votou;sim;não;sim;sim;SIM
74158;MarioHeringer;Mário Heringer;pdt;MG;sim;não votou;sim;sim;não;não;não votou;não votou;sim;não votou;sim;não votou;sim;não;não;sim;não;sim;sim;SIM
178843;MarxBeltrao;Marx Beltrão;pmdb;AL;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não votou;não;sim;sim;sim;sim;sim;SIM
74050;MauricioQuintellaLessa;Maurício Quintella Lessa;pr;AL;não votou;não votou;sim;sim;sim;sim;sim;sim;sim;não;não votou;sim;abstenção;sim;sim;sim;não;sim;sim;SIM
74749;MauroLopes;Mauro Lopes;pmdb;MG;sim;sim;sim;sim;sim;não votou;sim;sim;sim;sim;sim;sim;não;sim;sim;não votou;não votou;sim;não votou;SIM
141507;MauroMariani;Mauro Mariani;pmdb;SC;sim;sim;não;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;não;SIM
124411;MauroPereira;Mauro Pereira;pmdb;RS;sim;não;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;não;sim;não;sim;sim;SIM
178827;MaxFilho;Max Filho;psdb;ES;sim;não votou;não;sim;não;não;não;não;não votou;abstenção;sim;sim;sim;não;não;abstenção;sim;sim;não;SIM
178984;MiguelHaddad;Miguel Haddad;psdb;SP;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;abstenção;não;não;não;sim;sim;não;SIM
178985;MiguelLombardi;Miguel Lombardi;pr;SP;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;abstenção;sim;sim;sim;não;sim;sim;SIM
74787;MiltonMonti;Milton Monti;pr;SP;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não votou;sim;abstenção;sim;sim;sim;não;sim;sim;SIM
74862;MiroTeixeira;Miro Teixeira;pros;RJ;não votou;não;não;sim;não;não;não;não;não;sim;não;sim;sim;não;não;não;sim;sim;não;SIM
74862;MiroTeixeira;Miro Teixeira;rede;RJ;não;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;SIM
178895;MisaelVarella;Misael Varella;dem;MG;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;não;não votou;sim;sim;sim;sim;sim;SIM
160561;MissionarioJoseOlimpio;Missionário José Olimpio;pp;SP;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;abstenção;não;não;sim;sim;sim;sim;SIM
178859;MoemaGramacho;Moema Gramacho;pt;BA;não;sim;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;não votou;não;NAO
74457;MoroniTorgan;Moroni Torgan;dem;CE;sim;não;não votou;sim;sim;sim;sim;não;não;sim;sim;sim;sim;não;não;não;sim;sim;não;SIM
178997;MosesRodrigues;Moses Rodrigues;pps;CE;sim;não;sim;sim;sim;sim;não;não;não;sim;sim;sim;sim;não;não;não;sim;sim;não;SIM
160567;NelsonMarchezanJunior;Nelson Marchezan Junior;psdb;RS;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;não;não;não;não;não;sim;não;SIM
73553;NelsonMarquezelli;Nelson Marquezelli;ptb;SP;sim;não;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;não;não;sim;sim;SIM
73781;NelsonMeurer;Nelson Meurer;pp;PR;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;SIM
178896;NewtonCardosoJr;Newton Cardoso Jr;pmdb;MG;sim;sim;não;sim;não votou;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não;sim;SIM
166401;NilsonLeitao;Nilson Leitão;psdb;MT;sim;não votou;não;sim;sim;sim;sim;sim;sim;não;sim;sim;abstenção;não votou;não;sim;sim;sim;não votou;SIM
74352;NilsonPinto;Nilson Pinto;psdb;PA;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não;não;sim;sim;sim;não;SIM
74359;NiltonCapixaba;Nilton Capixaba;ptb;RO;sim;sim;sim;sim;sim;sim;não votou;não votou;sim;não votou;não votou;não votou;sim;sim;não;sim;não;sim;sim;SIM
178986;NiltoTatto;Nilto Tatto;pt;SP;não;sim;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NAO
74752;OdelmoLeao;Odelmo Leão;pp;MG;sim;sim;não;sim;sim;sim;sim;não;sim;sim;sim;sim;não;não;não;sim;não;sim;sim;SIM
178868;OdoricoMonteiro;Odorico Monteiro;pt;CE;sim;sim;não votou;abstção;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;sim;NAO
74399;OnyxLorenzoni;Onyx Lorenzoni;dem;RS;não votou;não votou;não votou;não votou;sim;sim;7 não votou;não votou;sim;não votou;sim;não votou;não;não votou;não;não;sim;sim;não;SIM
178987;OrlandoSilva;Orlando Silva;pcdob;SP;não;não;sim;não;não;não;não;não;não;sim;não;sim;sim;sim;sim;não;não;sim;não;NAO
73463;OsmarSerraglio;Osmar Serraglio;pmdb;PR;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não votou;não votou;não votou;sim;não votou;não votou;sim;SIM
73692;OsmarTerra;Osmar Terra;pmdb;RS;não votou;sim;sim;sim;não;não;não votou;não votou;não;não votou;não votou;não votou;sim;sim;sim;não votou;não;sim;sim;SIM
141515;OtavioLeite;Otavio Leite;psdb;RJ;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;não;não;não;sim;não;sim;não votou;SIM
160556;PadreJoao;Padre João;pt;MG;não;sim;sim;não;não;não;não;não;não;não;não;sim;sim;não votou;não votou;sim;não;sim;não;NAO
74319;PaesLandim;Paes Landim;ptb;PI;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;não votou;sim;sim;não;não;sim;não;NAO
160642;PastorEurico;Pastor Eurico;psb;PE;não votou;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;não;sim;não;não;sim;não;sim;sim;SIM
74095;PauderneyAvelino;Pauderney Avelino;dem;AM;não votou;não votou;não votou;não votou;sim;sim;7 sim;sim;sim;sim;sim;sim;abstenção;não;não;não;sim;sim;não;SIM
171617;Paulao;Paulão;pt;AL;abstenção;sim;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NAO
178860;PauloAzi;Paulo Azi;dem;BA;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;abstenção;não votou;sim;sim;sim;sim;não;SIM
74017;PauloFeijo;Paulo Feijó;pr;RJ;sim;sim;não;sim;sim;sim;não votou;não votou;sim;não votou;sim;não votou;sim;sim;não;sim;não;sim;não;SIM
160517;PauloFoletto;Paulo Foletto;psb;ES;sim;sim;não;sim;não;sim;não;não;sim;não;sim;sim;sim;não;não;sim;não;sim;sim;SIM
160558;PauloFreire;Paulo Freire;pr;SP;sim;sim;não votou;não votou;sim;sim;sim;não;não votou;não;sim;sim;abstenção;não;não;sim;não;sim;não;SIM
74574;PauloMagalhaes;Paulo Magalhães;psd;BA;sim;sim;sim;sim;não;não;sim;não;não votou;não;sim;sim;não;sim;sim;sim;não;sim;não;NAO
132056;PauloMaluf;Paulo Maluf;pp;SP;não votou;não votou;não votou;sim;sim;sim;sim;não votou;sim;sim;sim;não votou;não votou;sim;sim;sim;não;não votou;não votou;SIM
141518;PauloPereiradaSilva;Paulo Pereira da Silva;solidaried;SP;sim;não votou;não;sim;sim;sim;não votou;sim;sim;sim;sim;não votou;abstenção;não;não;sim;sim;sim;sim;SIM
74400;PauloPimenta;Paulo Pimenta;pt;RS;não;não votou;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NAO
141488;PauloTeixeira;Paulo Teixeira;pt;SP;não;não votou;não votou;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NAO
74812;PedroChaves;Pedro Chaves;pmdb;GO;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;não;sim;sim;SIM
178912;PedroCunhaLima;Pedro Cunha Lima;psdb;PB;sim;não;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não;não;não;não;sim;não;SIM
74449;PedroFernandes;Pedro Fernandes;ptb;MA;não votou;não;não;sim;não;não;sim;sim;não;não;sim;sim;não;sim;sim;não;sim;sim;não;NAO
160604;PedroUczai;Pedro Uczai;pt;SC;não;abstção;sim;não;não;não;não;não;não;não;não;sim;sim;não votou;não votou;sim;não;sim;não;NAO
178844;PedroVilela;Pedro Vilela;psdb;AL;sim;não;sim;sim;sim;sim;não votou;não votou;sim;não votou;sim;não votou;abstenção;não;não;não;sim;sim;não;SIM
141445;PepeVargas;Pepe Vargas;pt;RS;não;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;NAO
73486;PompeodeMattos;Pompeo de Mattos;pdt;RS;sim;não votou;sim;sim;não;não;não;não;não votou;não;sim;sim;sim;não;não;sim;não;sim;não;ABST
160641;ProfessoraMarcivania;Professora Marcivania;pt;AP;não;sim;sim;não;não;não;não;não;não;não;não;sim;sim;não votou;não votou;sim;não;sim;não;NAO
148134;ProfessorVictorioGalli;Professor Victório Galli;psc;MT;sim;sim;não;sim;sim;sim;sim;não;sim;sim;sim;sim;sim;não;não;sim;sim;sim;sim;SIM
178951;RafaelMotta;Rafael Motta;pros;RN;sim;não;sim;sim;não;sim;sim;não;não votou;não;sim;sim;sim;sim;não votou;sim;não votou;sim;sim;SIM
74216;RaimundoGomesdeMatos;Raimundo Gomes de Matos;psdb;CE;sim;não votou;sim;sim;sim;sim;não votou;sim;sim;não;sim;não votou;abstenção;não;não;sim;não;sim;sim;SIM
178998;RaquelMuniz;Raquel Muniz;psc;MG;sim;sim;não;sim;sim;sim;sim;não;sim;sim;sim;sim;sim;não;não;sim;não;sim;sim;SIM
74161;ReginaldoLopes;Reginaldo Lopes;pt;MG;não;não votou;sim;não votou;não;não;não;não;não votou;não;não votou;sim;sim;sim;sim;sim;não;não;não;NAO
178960;RemidioMonai;Remídio Monai;pr;RR;não votou;não votou;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;não;não votou;sim;sim;não;sim;sim;SIM
178989;RenataAbreu;Renata Abreu;ptn;SP;sim;sim;sim;sim;sim;sim;não;não;sim;sim;sim;sim;sim;sim;sim;sim;não;não votou;não;SIM
141527;RenatoMolling;Renato Molling;pp;RS;não votou;sim;não;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;não votou;não;sim;sim;sim;sim;SIM
160654;RenzoBraz;Renzo Braz;pp;MG;sim;não votou;sim;não votou;sim;sim;sim;sim;não votou;sim;sim;sim;não votou;sim;não;sim;não;não votou;sim;SIM
73788;RicardoBarros;Ricardo Barros;pp;PR;sim;não votou;não votou;não votou;não;não;7 sim;sim;sim;sim;não votou;sim;não votou;sim;sim;não;não votou;não votou;não;SIM
160655;RicardoIzar;Ricardo Izar;psd;SP;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;não votou;sim;sim;sim;não;sim;não;SIM
178920;RicardoTeobaldo;Ricardo Teobaldo;ptb;PE;sim;não votou;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;não votou;sim;sim;sim;não;não votou;sim;NAO
141472;RicardoTripoli;Ricardo Tripoli;psdb;SP;sim;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não;não;sim;sim;sim;não;SIM
152610;RobertoAlves;Roberto Alves;prb;SP;não;sim;sim;sim;sim;sim;sim;não;não votou;não;sim;sim;sim;sim;sim;não;não;sim;não;SIM
